queryId,warehouseId,databaseId,createdTime,endTime,durationTotal,durationExec,durationControlPlane,durationCompiling,compilationTime,scheduleTime,serverCount,execTime,warehouseSize,perServerCores,persistentReadBytesS3,persistentReadRequestsS3,persistentReadBytesCache,persistentReadRequestsCache,persistentWriteBytesCache,persistentWriteRequestsCache,persistentWriteBytesS3,persistentWriteRequestsS3,intDataWriteBytesLocalSSD,intDataWriteRequestsLocalSSD,intDataReadBytesLocalSSD,intDataReadRequestsLocalSSD,intDataWriteBytesS3,intDataWriteRequestsS3,intDataReadBytesS3,intDataReadRequestsS3,intDataWriteBytesUncompressed,ioRemoteExternalReadBytes,ioRemoteExternalReadRequests,intDataNetReceivedBytes,intDataNetSentBytes,intDataNetSentRequests,intDataNetSentBytesUncompressed,producedRows,returnedRows,fileStolenCount,remoteSeqScanFileOps,localSeqScanFileOps,localWriteFileOps,remoteSkipScanFileOps,remoteWriteFileOps,filesCreated,scanAssignedBytes,scanAssignedFiles,scanBytes,scanFiles,scanOriginalFiles,userCpuTime,systemCpuTime,profIdle,profCpu,profPersistentReadCache,profPersistentWriteCache,profPersistentReadS3,profPersistentWriteS3,profIntDataReadLocalSSD,profIntDataWriteLocalSSD,profIntDataReadS3,profIntDataWriteS3,profRemoteExtRead,profRemoteExtWrite,profResWriteS3,profFsMeta,profDataExchangeNet,profDataExchangeMsg,profControlPlaneMsg,profOs,profMutex,profSetup,profSetupMesh,profTeardown,profScanRso,profXtScanRso,profProjRso,profSortRso,profFilterRso,profResRso,profDmlRso,profHjRso,profBufRso,profFlatRso,profBloomRso,profAggRso,profBandRso,profPercentileRso,profUdtfRso,memoryUsed
2075041515183710275,7891774171123969424,7097937327349925659,2018-03-02 14:33:06.426000+00:00,2018-03-02 14:33:52.337000+00:00,45911,5430,298,1929,1929,83,2,5430,2,8,1388544,7,2583040,22,5267104,26,3878400,16,0,0,0,0,0,0,0,0,0,0,0,124108,124108,207,350478,14978,1,0,0,0,22,7,16,16,3986944,20,3986944,20,125,1110000,360000,7166,1570,0,12,2344,198,0,0,0,0,0,0,0,0,0,89,0,0,0,129,0,0,6588,0,99,0,0,0,2175,0,0,0,0,0,0,0,0,618263908
2336672044523893797,7891774171123969424,7097937327349925659,2018-03-02 14:32:53.116000+00:00,2018-03-02 14:33:27.802000+00:00,34686,1005,419,152,152,39,2,1005,2,8,0,0,0,0,109056,2,109056,2,0,0,0,0,0,0,0,0,0,143098,14,40719,40719,22,54738,1463,1,0,14,0,2,0,2,2,143098,14,143098,14,0,540000,90000,806,857,0,0,0,24,0,0,0,0,803,0,0,0,0,0,12,0,0,0,0,0,0,1241,0,0,0,0,832,0,0,0,0,0,0,0,0,94554224
9025411070240774339,7891774171123969424,7097937327349925659,2018-03-02 14:46:52.706000+00:00,2018-03-02 14:47:16.732000+00:00,24026,5188,206,1435,1435,38,2,5188,2,8,11267072,20,11260224,22,29825600,54,18556928,16,0,0,0,0,0,0,0,0,0,0,0,9595005,9595005,1981,30220194,151239,1,0,0,0,26,20,16,16,32606208,17,32606208,17,88690,7290000,850000,6391,8603,0,0,112,359,0,0,0,0,0,0,0,0,0,4523,12,0,12,0,0,0,2608,0,19,0,0,0,8344,0,0,0,0,0,0,0,0,1671229365
8284237723768903543,7891774171123969424,7097937327349925659,2018-03-02 14:46:17.823000+00:00,2018-03-02 14:46:58.484000+00:00,40661,3297,507,78,78,70,2,3297,2,8,0,0,0,0,4119552,5,4119552,2,0,0,0,0,0,0,0,0,0,5785482,18,44556,44556,26,55914,17019,1,3,18,0,2,0,2,2,5785482,18,5785482,18,0,3920000,240000,4293,1666,0,0,0,98,0,0,0,0,1013,0,0,0,0,24,12,0,73,0,0,0,0,2071,0,0,0,0,2998,0,0,0,0,0,0,0,0,348467120
7674429000888540601,7891774171123969424,7097937327349925659,2018-03-02 14:46:53.488000+00:00,2018-03-02 14:47:15.629000+00:00,22141,2926,228,2591,2591,70,2,2926,2,8,1482240,11,17408,2,2984096,28,1501696,15,0,0,0,0,0,0,0,0,0,0,0,96743,96743,186,231674,16601,1,0,0,0,25,11,15,15,1499648,12,1499648,12,13,670000,250000,5044,306,0,0,173,172,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1673,0,0,0,0,0,1448,0,0,0,0,99,0,0,0,410672952
6154660118650765890,7891774171123969424,7097937327349925659,2018-03-02 15:00:11.140000+00:00,2018-03-02 15:00:35.274000+00:00,24260,4586,484,1794,1794,17,2,4586,2,8,13257216,30,7870432,34,32757088,72,19497472,16,0,0,0,0,0,0,0,0,0,0,0,6461074,6461074,1009,14182316,182513,1,0,0,0,31,30,16,16,27592704,26,27592704,26,129908,5700000,620000,5700,2805,6,0,584,743,0,0,0,0,0,0,0,12,0,1863,24,0,15,0,0,0,2790,0,0,73,0,0,5137,0,0,0,0,0,0,0,0,885927280
1495292972501818975,7891774171123969424,7097937327349925659,2018-03-02 14:12:13.137000+00:00,2018-03-02 14:13:03.232000+00:00,50095,995,261,65,65,34,2,995,2,8,0,0,0,0,690688,2,690688,2,0,0,0,0,0,0,0,0,0,797275,10,44812,44812,28,56502,3610,1,0,8,0,2,0,2,2,797275,8,797275,8,0,860000,170000,1255,209,0,0,0,24,0,0,0,0,289,0,0,0,0,0,12,0,0,0,0,0,0,650,0,0,0,0,924,0,0,0,0,0,0,0,0,133600432
2018656104374127322,7891774171123969424,7097937327349925659,2018-03-02 14:11:59.600000+00:00,2018-03-02 14:12:36.599000+00:00,37593,1569,616,1549,1549,62,2,1569,2,8,3704320,19,3188224,20,10262304,40,6557184,16,0,0,0,0,0,0,0,0,0,0,0,296697,296697,192,780498,43846,1,0,0,0,30,19,16,16,6930944,24,6930944,24,12095,1520000,430000,1558,3154,0,0,86,197,0,0,0,0,0,0,0,17,0,111,0,0,0,0,0,0,858,0,0,0,0,0,3770,0,0,0,0,0,0,0,0,774829152
4021897681032897903,7891774171123969424,7097937327349925659,2018-03-02 12:20:24.186000+00:00,2018-03-02 12:20:57.410000+00:00,32855,1665,382,2145,2145,26,2,1665,2,8,4243456,13,4161184,27,12419520,38,8175104,16,0,0,0,0,0,0,0,0,0,0,0,661346,661346,229,1740686,23103,1,0,0,0,24,13,16,16,8690176,20,8690176,20,1624,2220000,540000,1610,3150,0,0,126,247,0,0,0,0,0,0,0,0,0,111,12,0,0,0,0,0,436,0,0,0,0,0,4277,0,0,0,0,0,0,0,0,955205853
5177592221338676533,7891774171123969424,7097937327349925659,2018-03-02 13:30:43.343000+00:00,2018-03-02 13:31:41.770000+00:00,58427,1406,349,1816,1816,22,2,1406,2,8,3337728,15,1475072,20,8013600,37,4675072,16,0,0,0,0,0,0,0,0,0,0,0,470768,470768,240,1277310,31378,1,0,0,0,26,15,16,16,5206016,20,5206016,20,2062,1730000,410000,1337,2794,0,0,123,271,0,0,0,0,0,0,0,0,0,1003,24,0,0,0,0,0,996,0,0,99,0,99,2115,0,0,0,0,0,0,0,0,934279360
1248025448426263330,7891774171123969424,7097937327349925659,2018-03-02 13:30:49.800000+00:00,2018-03-02 13:31:47.402000+00:00,58394,546,217,1430,1430,24,1,546,2,2,122368,1,300032,6,328704,3,206336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,1,0,0,0,3,1,2,2,550912,4,550912,4,15001,130000,60000,417,61,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,99,0,0,0,0,0,198,0,0,0,0,0,0,0,0,286675232
1071968165504156577,7891774171123969424,7097937327349925659,2018-03-02 12:40:56.902000+00:00,2018-03-02 12:41:35.849000+00:00,38947,3627,331,2074,2074,47,2,3627,2,8,16998400,32,18587392,60,38840320,80,21839360,16,0,0,0,0,0,0,0,0,0,0,0,30488819,30488819,4623,72975752,130177,1,0,0,0,32,32,16,16,66819072,30,66819072,30,1246996,9100000,1080000,2103,11785,0,0,123,489,0,0,0,0,0,0,0,18,24,13339,24,0,111,0,0,0,6356,0,0,1928,0,0,4859,0,0,0,0,0,0,0,0,1362473904
3621142237057088534,7891774171123969424,7097937327349925659,2018-03-02 14:31:15.686000+00:00,2018-03-02 14:31:59.136000+00:00,43450,2498,362,1387,1387,52,2,2498,2,8,6241280,15,9816224,28,20454496,45,14212096,16,0,0,0,0,0,0,0,0,0,0,0,2450077,2450077,477,5514298,138379,1,0,0,0,24,15,16,16,19137536,20,19137536,20,14411,3060000,440000,2839,2730,0,0,136,384,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,1047,0,52,0,0,0,3614,0,0,0,0,0,0,0,0,706544160
6014257537815549737,127838927447833194,7097937327349925659,2018-03-02 14:45:54.822000+00:00,2018-03-02 14:45:56.106000+00:00,1284,644,294,326,326,6,2,644,8,1,1647616,2,2048,1,3295904,5,1648128,1,0,0,0,0,0,0,0,0,0,0,0,44050,44050,31,73474,73623,1,0,0,0,2,2,1,1,1649664,2,1649664,2,2,70000,20000,1119,12,0,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,297,0,0,0,0,0,0,0,0,61214720
8676188771890151149,7891774171123969424,7097937327349925659,2018-03-02 13:43:10.602000+00:00,2018-03-02 13:43:54.105000+00:00,43503,867,525,99,99,41,2,867,2,8,0,0,0,0,47104,2,47104,2,0,0,0,0,0,0,0,0,0,63003,16,38577,38577,20,54150,66,1,0,16,0,2,0,2,2,63003,16,63003,16,0,390000,150000,586,74,0,0,0,12,0,0,0,0,803,0,0,0,0,12,12,0,0,0,0,0,0,1040,0,0,0,0,199,0,0,0,0,0,0,0,0,88954752
8615946970803386625,7891774171123969424,7097937327349925659,2018-03-02 13:02:13.336000+00:00,2018-03-02 13:03:00.518000+00:00,47182,1716,355,2209,2209,17,1,1716,2,4,3046400,4,7314080,17,8751424,14,5704704,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51304,1,0,0,0,6,4,4,4,19606528,8,19606528,8,118079,2540000,270000,1033,260,0,0,74,123,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,946,0,0,0,0,0,421,0,0,0,0,0,0,0,0,944465904
7885562029225788275,7891774171123969424,7097937327349925659,2018-03-02 14:10:55.343000+00:00,2018-03-02 14:11:19.119000+00:00,23776,1008,173,1088,1088,50,2,1008,2,4,390656,5,5632,2,784032,10,393216,4,0,0,0,0,0,0,0,0,0,0,0,70704,70704,123,132702,5789,1,0,0,0,8,5,4,4,396288,6,396288,6,6,120000,70000,1706,80,0,0,88,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,297,0,0,0,0,0,0,0,0,140570320
7661688550164921147,7891774171123969424,7097937327349925659,2018-03-02 14:30:50.478000+00:00,2018-03-02 14:31:25.444000+00:00,34966,393,202,1394,1394,43,2,393,2,1,12800,2,12800,2,26624,4,13824,2,0,0,0,0,0,0,0,0,0,0,0,52233,52233,53,112122,40,1,0,0,0,4,2,2,2,25600,4,25600,4,56,60000,20000,608,12,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,148,0,0,0,0,49,0,0,0,70283024
2884374745012643958,7891774171123969424,7097937327349925659,2018-03-02 15:10:17.504000+00:00,2018-03-02 15:10:27.626000+00:00,10122,933,714,76,76,40,2,933,2,8,0,0,0,0,76800,2,76800,2,0,0,0,0,0,0,0,0,0,154776,23,44151,44151,24,55326,184,1,1,23,0,2,0,2,2,154776,23,154776,23,0,470000,140000,904,12,0,0,0,12,0,0,0,0,656,0,0,0,0,0,36,0,0,0,0,0,0,1028,0,0,0,0,198,0,0,0,0,0,0,0,0,102348672
5137016825178781525,7891774171123969424,7097937327349925659,2018-03-02 15:10:15.230000+00:00,2018-03-02 15:10:25.370000+00:00,10014,1348,490,168,168,45,2,1348,2,8,0,0,0,0,1114112,2,1114112,2,0,0,0,0,0,0,0,0,0,1560992,15,43967,43967,24,55326,4858,1,0,15,0,2,0,2,2,1560992,15,1560992,15,0,1180000,180000,1685,321,0,0,0,36,0,0,0,0,490,0,0,0,0,24,36,0,0,0,0,0,0,796,0,0,0,0,1078,0,0,0,0,0,0,0,0,208988960
8920727631288129286,1304100756681890486,7964087763712361687,2018-03-02 15:10:52.329000+00:00,2018-03-02 15:11:11.483000+00:00,19154,14902,15,2803,2803,93,8,14902,8,8,91954771,1226,5871100864,79290,91476448,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,117932632,117932632,33987,480431598,225,0,1389,0,0,286,1226,0,0,36982695936,18559,36982695936,18559,18559,164180000,9290000,29929,516298,633,0,6032,0,0,0,0,0,0,0,0,195,145,18783,0,0,2604,819,1456853,0,274616,0,109343,22207,124659,0,0,0,0,0,0,4360,0,0,0,487762432
1082600680527421190,7891774171123969424,7097937327349925659,2018-03-02 11:10:25.345000+00:00,2018-03-02 11:10:58.518000+00:00,33173,5847,859,96,96,7,2,5847,2,8,0,0,0,0,15862272,19,15862272,8,0,0,0,0,0,0,0,0,0,17055118,11,40930,40930,28,56502,41522,1,0,10,0,8,0,8,8,17055118,10,17055118,10,0,10400000,790000,8185,2567,0,0,0,259,0,0,0,0,388,0,0,0,0,0,49,0,61,0,0,0,0,2550,0,0,0,0,6558,0,0,0,0,0,0,0,0,1931431408
5811929439396211710,7891774171123969424,7097937327349925659,2018-03-02 13:03:06.527000+00:00,2018-03-02 13:03:36.702000+00:00,30175,1633,372,2001,2001,98,2,1633,2,1,0,0,2386944,14,1842688,2,1842688,2,0,0,0,0,0,0,0,0,0,0,0,4201974,4201974,637,9648198,7011,1,0,0,0,2,0,2,2,5003264,4,5003264,4,109381,1030000,160000,2446,173,0,0,0,37,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,594,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,311118078
164295079384389127,7891774171123969424,7097937327349925659,2018-03-02 14:24:27.614000+00:00,2018-03-02 14:25:26.129000+00:00,58515,4071,305,2835,2835,63,2,4071,2,8,4532224,14,7072928,24,15830624,41,11297280,16,0,0,0,0,0,0,0,0,0,0,0,2048338,2048338,441,4956654,84079,1,0,0,0,23,14,16,16,13668352,15,13668352,15,345231,3990000,740000,4369,11520,0,0,73,222,0,0,0,0,0,0,0,0,0,1238,12,0,25,0,236259,0,3923,0,133,0,0,0,9018,0,0,0,0,0,0,0,0,2080366672
3578874275781061657,7891774171123969424,7097937327349925659,2018-03-02 14:26:43.166000+00:00,2018-03-02 14:27:11.985000+00:00,28819,2843,448,130,130,52,2,2843,2,8,0,0,0,0,3512832,4,3512832,2,0,0,0,0,0,0,0,0,0,3751476,19,41915,41915,20,54150,19950,1,0,19,0,2,0,2,2,3751476,19,3751476,19,0,3170000,310000,3336,1494,0,0,0,98,0,0,0,0,1182,0,0,0,0,124,25,0,58,0,0,0,0,2249,0,0,0,0,2916,0,0,0,0,0,0,0,0,418953136
3772644681812398333,7891774171123969424,7097937327349925659,2018-03-02 14:26:31.329000+00:00,2018-03-02 14:27:11.226000+00:00,39897,8445,213,1510,1510,51,2,8445,2,8,16945152,33,16453376,52,39535104,81,22587392,16,0,0,0,0,0,0,0,0,0,0,0,53348256,53348256,11541,186046734,115824,1,0,0,0,32,33,16,16,63050752,26,63050752,26,26,14630000,1710000,7194,30562,12,0,191,471,0,0,0,0,0,0,0,0,55,18648,12,0,36,0,0,0,9508,0,0,505,0,0,23048,0,0,0,0,0,0,0,0,2288280154
1537373530828120271,7891774171123969424,7097937327349925659,2018-03-02 13:30:20.490000+00:00,2018-03-02 13:30:53.703000+00:00,33654,4079,307,2063,2063,61,2,4079,2,8,6307840,15,7990272,22,20438624,46,14129664,16,0,0,0,0,0,0,0,0,0,0,0,4454297,4454297,880,12245770,81785,1,0,0,0,24,15,16,16,16431616,18,16431616,18,1677,4730000,510000,3978,7357,0,0,184,420,0,0,0,0,0,0,0,0,0,569,24,0,24,0,0,0,1955,0,68,0,0,0,7989,0,0,0,0,0,0,0,0,1159690192
2727856513036411507,7891774171123969424,7097937327349925659,2018-03-02 15:11:16.414000+00:00,2018-03-02 15:12:18.926000+00:00,62512,34902,1192,125,125,74,2,34902,2,8,0,0,0,0,65650176,73,65650176,22,0,0,0,0,0,0,0,0,0,109923063,64,39754,39754,24,55326,187397,1,2,64,0,22,0,22,22,109923063,64,109923063,64,0,98290000,3400000,21108,216417,0,0,0,1055,0,0,0,0,1390,0,0,0,0,0,272,0,1415,0,0,0,0,119746,0,0,0,0,121006,0,0,0,0,0,0,0,0,4194307968
8117512992044698860,7891774171123969424,7097937327349925659,2018-03-02 13:05:43.185000+00:00,2018-03-02 13:06:16.933000+00:00,33748,1499,348,1933,1933,20,2,1499,2,8,3702272,14,12800,1,7435392,35,3732480,16,0,0,0,0,0,0,0,0,0,0,0,82871,82871,125,229830,65957,1,0,0,0,26,14,16,16,3715072,11,3715072,11,604,1110000,270000,2056,830,0,0,161,161,0,0,0,0,0,0,0,12,0,297,0,0,0,0,0,0,539,0,0,99,0,0,1492,0,0,0,0,0,0,0,0,526473536
8598368980372367882,7891774171123969424,7097937327349925659,2018-03-02 15:10:44.760000+00:00,2018-03-02 15:11:20.785000+00:00,36025,2326,376,1341,1341,39,2,2326,2,8,32768,5,1699840,16,1752576,22,1719808,16,0,0,0,0,0,0,0,0,0,0,0,108941,108941,230,244610,15585,1,0,0,0,21,5,16,16,1732608,18,1732608,18,87,460000,240000,3829,301,6,0,148,260,0,0,0,0,0,0,0,0,0,12,36,0,19,0,0,0,1147,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,424888788
3240391912386635173,7891774171123969424,547970611346693505,2018-03-02 15:10:17.190000+00:00,2018-03-02 15:10:36.949000+00:00,19759,7927,437,2614,2614,35,2,7927,2,8,14825984,30,20974720,90,41655648,78,26827264,16,0,0,0,0,0,0,0,0,0,0,0,24974566,24974566,4440,69736130,138576,1,0,0,0,31,30,16,16,53196288,38,53196288,38,68232,25810000,3730000,6216,42382,0,0,170,619,0,0,0,0,0,0,0,12,12,4956,24,0,204,0,0,0,11045,0,14,622,0,0,34175,0,0,0,0,0,0,0,0,6424390185
188471553888065995,7891774171123969424,7097937327349925659,2018-03-02 13:22:53.438000+00:00,2018-03-02 13:23:53.698000+00:00,60260,8059,645,78,78,37,2,8059,2,8,0,0,0,0,22965248,29,22965248,10,0,0,0,0,0,0,0,0,0,21088907,29,40342,40342,26,55914,91865,1,3,29,0,10,0,10,10,21088907,29,21088907,29,0,13770000,690000,10164,4444,0,0,0,359,0,0,0,0,1250,0,0,0,0,12,48,0,334,0,0,0,0,4451,0,0,0,0,8873,0,0,0,0,0,0,0,0,1169946336
2143383256695066637,7891774171123969424,7097937327349925659,2018-03-02 14:26:11.937000+00:00,2018-03-02 14:26:53.908000+00:00,41971,2270,199,1480,1480,53,2,2270,2,8,2476544,9,787456,14,5724480,28,3247616,16,0,0,0,0,0,0,0,0,0,0,0,138525,138525,216,401394,45594,1,0,0,0,23,9,16,16,3327488,18,3327488,18,520,1020000,290000,3295,2649,0,0,110,197,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1238,0,0,0,0,0,2436,0,0,0,0,0,0,0,0,537303648
5454966783227393554,7891774171123969424,7097937327349925659,2018-03-02 13:31:32.652000+00:00,2018-03-02 13:32:07.872000+00:00,35220,12426,1087,75,75,36,2,12426,2,8,0,0,0,0,42220032,50,42220032,16,0,0,0,0,0,0,0,0,0,37428146,48,40930,40930,28,56502,126870,1,4,48,0,16,0,16,16,37428146,48,37428146,48,0,29210000,1410000,11788,47134,0,0,0,855,0,0,0,0,1236,0,0,0,0,0,61,0,384,0,0,0,0,19489,0,0,0,0,35120,0,0,0,0,0,0,0,0,2374909952
8397266472315081933,7891774171123969424,7097937327349925659,2018-03-02 14:25:38.550000+00:00,2018-03-02 14:26:32.115000+00:00,53565,672,381,2089,2089,29,1,672,2,2,545792,4,745632,7,1389376,8,843264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6308,1,0,0,0,4,4,2,2,2612224,4,2612224,4,60657,320000,30000,474,24,0,0,25,37,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,251,0,0,0,0,0,198,0,0,0,0,0,0,0,0,159591389
7486681241539648247,7891774171123969424,7097937327349925659,2018-03-02 14:00:43.300000+00:00,2018-03-02 14:01:16.719000+00:00,33716,645,329,75,75,54,2,645,2,4,0,0,0,0,8704,1,8704,1,0,0,0,0,0,0,0,0,0,6997,5,45587,45587,26,88094,34,1,0,5,0,1,0,1,1,6997,5,6997,5,0,230000,100000,949,24,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,99,0,0,0,0,0,0,0,0,0,58946256
2913637063597718392,7891774171123969424,7097937327349925659,2018-03-02 13:03:10.594000+00:00,2018-03-02 13:03:52.312000+00:00,41718,1451,567,107,107,69,1,1451,2,1,0,0,0,0,1536,1,1536,1,0,0,0,0,0,0,0,0,0,566,1,0,0,0,0,1,1,0,1,0,1,0,1,1,566,1,566,1,0,90000,30000,1235,24,0,0,0,61,0,0,0,0,77,0,0,0,0,0,0,0,12,0,0,0,0,619,0,0,0,0,693,0,0,0,0,99,0,0,0,40595696
4525513480548553379,7891774171123969424,7097937327349925659,2018-03-02 14:27:21.697000+00:00,2018-03-02 14:27:32.495000+00:00,10798,2137,662,78,78,65,2,2137,2,8,0,0,0,0,1852928,2,1852928,2,0,0,0,0,0,0,0,0,0,2608280,19,42844,42844,22,54738,14130,1,1,19,0,2,0,2,2,2608280,19,2608280,19,0,2230000,190000,2406,2962,0,0,0,24,0,0,0,0,847,0,0,0,0,0,12,0,37,0,0,0,0,2132,0,0,0,0,2601,0,0,0,0,0,0,0,0,226041552
1877499577759690521,7891774171123969424,7097937327349925659,2018-03-02 14:25:51.202000+00:00,2018-03-02 14:26:40.353000+00:00,49151,1340,303,1370,1370,52,1,1340,2,2,524288,4,804512,11,1426240,8,901632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,1,0,0,0,4,4,2,2,2280448,4,2280448,4,29212,460000,180000,868,124,0,0,12,49,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,148,0,0,49,0,0,596,0,0,0,0,0,0,0,0,894893360
8942839839977823654,7891774171123969424,7097937327349925659,2018-03-02 14:26:02.427000+00:00,2018-03-02 14:26:55.715000+00:00,53288,6198,313,107,107,32,2,6198,2,8,0,0,0,0,5472256,6,5472256,3,0,0,0,0,0,0,0,0,0,4467754,12,42625,42625,26,55914,43347,1,0,12,0,3,0,3,3,4467754,12,4467754,12,0,6990000,480000,8849,2463,0,0,0,86,0,0,0,0,651,0,0,0,0,62,49,0,90,0,0,0,0,2709,0,0,0,0,7161,0,0,0,0,0,0,0,0,816776144
2907123172079093465,7891774171123969424,7097937327349925659,2018-03-02 14:25:35.279000+00:00,2018-03-02 14:26:25.413000+00:00,50134,2320,699,103,103,70,2,2320,2,8,0,0,0,0,79360,2,79360,2,0,0,0,0,0,0,0,0,0,146012,18,42710,42710,20,54150,295,1,0,18,0,2,0,2,2,146012,18,146012,18,0,440000,180000,3423,36,0,0,0,36,0,0,0,0,1116,0,0,0,0,0,12,0,0,0,0,0,0,2546,0,0,0,0,495,0,0,0,0,0,0,0,0,91129728
4363474210810324182,7891774171123969424,7097937327349925659,2018-03-02 14:26:38.720000+00:00,2018-03-02 14:26:43.769000+00:00,5697,2914,244,2463,2463,62,2,2914,2,8,2531328,11,418816,14,5443392,31,2911744,16,0,0,0,0,0,0,0,0,0,0,0,105212,105212,166,257974,13232,1,0,0,0,25,11,16,16,2951168,20,2951168,20,43,1330000,390000,4165,1685,0,0,66,299,0,0,0,0,0,0,0,31,0,37,12,0,59,112,0,0,1211,0,0,16,0,0,2560,0,0,0,0,0,0,0,0,619940976
6461611407830761503,7891774171123969424,7097937327349925659,2018-03-02 14:25:46.270000+00:00,2018-03-02 14:26:35.910000+00:00,49640,1732,231,1927,1927,62,2,1732,2,8,2090496,13,1954816,17,6053696,32,3962880,16,0,0,0,0,0,0,0,0,0,0,0,124279,124279,135,393670,36590,1,0,0,0,27,13,16,16,4069888,20,4069888,20,1662,1690000,410000,2120,2123,0,0,61,333,0,0,0,0,0,0,0,0,0,99,24,0,0,0,104276,0,811,0,12,0,0,0,2649,0,0,0,0,0,0,0,0,897180848
1027184563934373783,7891774171123969424,7097937327349925659,2018-03-02 14:27:09.598000+00:00,2018-03-02 14:27:31.225000+00:00,21627,6163,261,1266,1266,59,2,6163,2,8,3671040,15,10875040,41,17788352,44,14116352,16,0,0,0,0,0,0,0,0,0,0,0,2120268,2120268,422,4516638,21262,1,0,0,0,25,15,16,16,15601664,21,15601664,21,29217,5840000,2350000,6296,30142,3,0,29,347,0,0,0,0,0,0,0,0,0,805,12,0,156,102,0,0,7356,0,0,0,0,0,24973,0,0,0,0,0,0,0,0,4291491324
476105864779028165,7891774171123969424,7097937327349925659,2018-03-02 14:27:13.843000+00:00,2018-03-02 14:27:28.892000+00:00,15049,989,2093,96,96,47,2,989,2,8,0,0,0,0,12288,2,12288,2,0,0,0,0,0,0,0,0,0,10977,8,40929,40929,28,56502,13,1,0,8,0,2,0,2,2,10977,8,10977,8,0,290000,90000,1310,12,0,0,0,12,0,0,0,0,484,0,0,0,0,0,36,0,0,0,0,0,0,1093,0,0,0,0,198,0,0,0,0,0,0,0,0,62923952
2800675069039968633,7891774171123969424,7097937327349925659,2018-03-02 13:30:37.327000+00:00,2018-03-02 13:31:34.969000+00:00,57642,708,755,102,102,16,2,708,2,8,0,0,0,0,80896,2,80896,2,0,0,0,0,0,0,0,0,0,177987,27,46159,46159,30,57090,344,1,5,26,0,2,0,2,2,177987,26,177987,26,0,410000,180000,437,12,0,0,0,12,0,0,0,0,692,0,0,0,0,0,62,0,0,0,0,0,0,866,0,0,0,0,251,0,0,0,0,0,0,0,0,95291264
5129872696319299315,7891774171123969424,7097937327349925659,2018-03-02 14:24:41.198000+00:00,2018-03-02 14:25:36.519000+00:00,55321,740,676,115,115,49,2,740,2,2,0,0,0,0,6144,1,6144,1,0,0,0,0,0,0,0,0,0,4279,4,43536,43536,22,86918,9,1,0,4,0,1,0,1,1,4279,4,4279,4,0,200000,110000,994,24,0,0,0,0,0,0,0,0,166,0,0,0,0,0,24,0,0,0,0,0,0,813,0,0,0,0,198,0,0,0,0,0,0,0,0,83596672
2391786768623270664,7891774171123969424,7097937327349925659,2018-03-02 13:02:57.832000+00:00,2018-03-02 13:03:28.473000+00:00,30641,3252,472,107,107,57,2,3252,2,4,0,0,0,0,4403200,6,4403200,3,0,0,0,0,0,0,0,0,0,4258569,6,1413778,1413778,306,4675614,24066,1,0,6,0,3,0,3,3,4258569,6,4258569,6,0,2820000,230000,5187,608,0,0,0,111,0,0,0,0,272,0,0,0,0,0,12,0,0,0,0,0,0,1444,0,0,0,0,2334,0,0,0,0,0,0,0,0,399988736
8853562407868272782,7891774171123969424,7097937327349925659,2018-03-02 14:30:16.740000+00:00,2018-03-02 14:30:44.262000+00:00,28188,2124,216,1484,1484,81,2,2124,2,8,353280,10,5921280,20,6563488,30,6210048,16,0,0,0,0,0,0,0,0,0,0,0,120811,120811,184,359806,19341,1,0,0,0,25,10,16,16,6276608,20,6276608,20,31,2060000,460000,2552,4664,7,0,34,210,0,0,0,0,0,0,0,0,0,210,0,0,7,0,113077,0,1315,0,33,99,0,0,4110,0,0,0,0,0,0,0,0,771424829
