depth_m,well,TQA,SWOB,RPM,HKLD,SPPA,baseline_TQA,baseline_SWOB,baseline_RPM,baseline_HKLD,baseline_SPPA
1257.5,Equinor-Volve-15/9-F-15,4.59622284484345,-9.43022982435226,29.83,1207.1138997332419,5721.4764445899,0.27116358966628,19.149594053696454,0.0,1151.088548489036,242.626509146595
1258.0,Equinor-Volve-15/9-F-15,4.60978102432676,-9.585917580886377,29.54,1207.7588918674546,5795.3537689862,0.27116358966628,19.12735294562015,0.0,1151.1552718132648,242.626509146595
1258.5,Equinor-Volve-15/9-F-15,4.97585187037624,-9.830569769725704,29.0,1207.9590618401414,5484.91732186129,0.27794267940793704,18.971665189086032,0.0,1151.177512921341,242.626509146595
1259.0,Equinor-Volve-15/9-F-15,4.29794289621054,-9.741605337420495,29.0,1208.4928484339725,5704.03270863818,0.284721769149594,18.815977432551914,0.0,1151.1997540294174,242.626509146595
1259.5,Equinor-Volve-15/9-F-15,4.40640833207705,-9.852810877802007,30.0,1207.6032041109204,5750.71021551294,0.284721769149594,18.76037466236116,0.0,1151.2219951374936,242.9367732247875
1260.0,Equinor-Volve-15/9-F-15,4.17591928086071,-10.497803012014778,29.0,1208.670777298583,5685.1410736549,0.284721769149594,18.704771892170402,0.0,1151.24423624557,243.24703730298
1260.5,Equinor-Volve-15/9-F-15,4.17591928086071,-8.762996582063185,29.0,1207.42527524631,5685.1410736549,0.291500858891251,18.671410230055947,0.0,1151.2887184617225,243.24703730298
1261.0,Equinor-Volve-15/9-F-15,4.39285015259374,-8.229209988231926,29.4,1206.758042004021,5828.89676321746,0.298279948632908,18.638048567941496,0.0,1151.3332006778753,243.24703730298
1261.5,Equinor-Volve-15/9-F-15,4.28438471672723,-7.428530097485035,29.0,1205.3790933032901,5471.61044028548,0.298279948632908,18.638048567941496,0.0,1151.466647326333,243.24703730298
1262.0,Equinor-Volve-15/9-F-15,4.54199012691019,-6.583367990585539,29.0,1204.622895628696,5762.77604077598,0.298279948632908,18.638048567941496,0.0,1151.6000939747908,243.24703730298
1262.5,Equinor-Volve-15/9-F-15,4.54199012691019,-4.225810534497475,29.0,1202.1763737403026,5762.77604077598,0.298279948632908,18.549084135636285,0.0,1151.6445761909436,243.24703730298
1263.0,Equinor-Volve-15/9-F-15,4.78603735760984,-1.7792886461042001,29.0,1200.3526028780457,5776.70345050818,0.298279948632908,18.460119703331074,0.0,1151.6890584070961,243.24703730298
1263.5,Equinor-Volve-15/9-F-15,4.37929197311042,-2.001699726867225,29.0,1201.3756938495558,5738.36859995816,0.298279948632908,18.348914162949562,0.0,1151.8669872717064,243.419406235309
1264.0,Equinor-Volve-15/9-F-15,4.37929197311042,-3.82547058912403,29.0,1201.464658281861,5792.76823500126,0.298279948632908,18.23770862256805,0.0,1152.044916136317,243.591775167638
1264.5,Equinor-Volve-15/9-F-15,4.33861743466048,-4.71511491217613,29.0,1202.5767136856762,5955.89819255763,0.311838128116222,18.082020866033933,0.0,1152.0671572443932,243.591775167638
1265.0,Equinor-Volve-15/9-F-15,4.78603735760984,-6.494403558280329,29.0,1204.1113501429409,5809.24670493193,0.325396307599536,17.926333109499815,0.0,1152.0893983524695,243.591775167638
1265.5,Equinor-Volve-15/9-F-15,4.14880292189409,-6.805779071348564,30.0,1204.622895628696,5574.61811424541,0.325396307599536,16.224888341662673,0.0,1152.1116394605458,243.591775167638
1266.0,Equinor-Volve-15/9-F-15,4.55554830639351,-6.538885774432934,29.4,1204.622895628696,5653.56308525219,0.325396307599536,14.523443573825531,0.0,1152.133880568622,243.591775167638
1266.5,Equinor-Volve-15/9-F-15,4.765700088384875,-5.515794802923019,29.0,1204.1558323590937,5738.885706755154,0.325396307599536,13.956295317879817,0.0,1152.1561216766984,243.591775167638
1267.0,Equinor-Volve-15/9-F-15,4.6504555627767,-7.473012313637639,29.0,1204.9342711417642,5804.28247968085,0.325396307599536,13.389147061934104,0.0,1152.1783627847747,243.591775167638
1267.5,Equinor-Volve-15/9-F-15,4.56910648587682,-6.494403558280329,29.0,1205.2011644386798,5715.75379603657,0.332175397341193,13.18897708924738,0.0,1152.3562916493852,249.62468779916048
1268.0,Equinor-Volve-15/9-F-15,4.44708287052699,-7.072672368264194,30.0,1205.2456466548324,5949.76185856671,0.33895448708285,12.988807116560658,0.0,1152.5342205139955,255.657600430683
1268.5,Equinor-Volve-15/9-F-15,4.67757192174333,-6.650091314814446,30.0,1204.6006545206196,5816.96883310028,0.33895448708285,12.922083792331751,0.0,1152.6231849463006,255.657600430683
1269.0,Equinor-Volve-15/9-F-15,4.20303563982734,-6.360956909822514,29.2,1204.622895628696,5639.4288328012,0.33895448708285,12.855360468102843,0.0,1152.7121493786058,255.657600430683
1269.5,Equinor-Volve-15/9-F-15,4.09457020396083,-7.206119016722009,29.0,1204.711860061001,5595.09554340613,0.33895448708285,12.74415492772133,0.0,1152.7566315947583,255.657600430683
1270.0,Equinor-Volve-15/9-F-15,4.48775740897694,-7.161636800569404,29.0,1204.6673778448485,5599.99082108428,0.33895448708285,12.632949387339819,0.0,1152.8011138109111,255.657600430683
1270.5,Equinor-Volve-15/9-F-15,4.05389566551089,-6.561126882509237,30.0,1204.8008244933062,5811.72881755747,0.33895448708285,12.354935536386037,0.0,1152.8233549189874,255.657600430683
1271.0,Equinor-Volve-15/9-F-15,4.14880292189409,-5.115454857549574,29.0,1204.17807346717,5718.58064652677,0.33895448708285,12.076921685432257,0.0,1152.8455960270637,255.657600430683
